XM_022434229.1	GO:0008942; GO:0046872; GO:0051537
XM_022434243.1	NA
XM_022434246.1	NA
XM_022434261.1	GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865
XM_022434262.1	GO:0005634; GO:0005737; GO:0006281; GO:0006307; GO:0008198; GO:0008283; GO:0035552; GO:0035553; GO:0043734; GO:1990930
XM_022434268.1	NA
XM_022434277.1	GO:0003992; GO:0005737; GO:0006526; GO:0030170
XM_022434288.1	GO:0000922; GO:0005737; GO:0005819; GO:0007080; GO:0031116; GO:0051301; GO:0060236; GO:1902412
XM_022434293.1	NA
XM_022434298.1	NA
XM_022434495.1	NA
XM_022434319.1	NA
XM_022434341.1	NA
XM_022434351.1	NA
XM_022434363.1	NA
XM_022434368.1	GO:0005747; GO:0007420; GO:0016651; GO:0019933; GO:0022900; GO:0032981; GO:0045333; GO:0048146; GO:0051591; GO:0072593
XM_022434395.1	NA
XM_022434397.1	NA
XM_022434400.1	NA
XM_022434407.1	NA
XM_022434405.1	NA
XM_022434411.1	NA
XM_022434412.1	NA
XM_022434414.1	NA
XM_022434426.1	NA
XM_022434418.1	NA
XM_022434420.1	NA
XM_022434424.1	NA
XM_022434431.1	NA
XM_022434433.1	NA
XM_022434439.1	NA
XM_022434443.1	GO:0000139; GO:0005096; GO:0005802; GO:0005829; GO:0005886; GO:0006888; GO:0006890; GO:0015031; GO:0046872; GO:0048205
XM_022434452.1	NA
XM_022434457.1	GO:0005576; GO:0005886; GO:0007154; GO:0016021; GO:0016787; GO:0046872
XM_022434470.1	NA
XM_022434471.1	NA
XM_022434474.1	NA
XM_022434481.1	NA
XM_022434487.1	GO:0005634; GO:0006355; GO:0008270; GO:0031674; GO:0043565
XM_022434482.1	GO:0005198; GO:0005200; GO:0005634; GO:0005829; GO:0005856; GO:0005886; GO:0006887; GO:0006888; GO:0007010; GO:0007165; GO:0008093; GO:0009898; GO:0010638; GO:0014731; GO:0016020; GO:0016323; GO:0016529; GO:0019899; GO:0019903; GO:0030018; GO:0030507; GO:0030673; GO:0031430; GO:0042383; GO:0043194; GO:0044325; GO:0045199; GO:0045211; GO:0051117; GO:0072659
XM_022434490.1	NA
XM_022434493.1	GO:0000049; GO:0003735; GO:0005840; GO:0006412
XM_022434503.1	NA
XM_022434508.1	NA
XM_022434523.1	NA
XM_022434525.1	NA
XM_022434529.1	GO:0000122; GO:0000289; GO:0000932; GO:0001226; GO:0001829; GO:0003712; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006357; GO:0006977; GO:0010606; GO:0016020; GO:0017148; GO:0030014; GO:0030015; GO:0031047; GO:0033147; GO:0090503; GO:2000036
XM_022434535.1	GO:0000717; GO:0003677; GO:0004003; GO:0005524; GO:0005675; GO:0006265; GO:0006281; GO:0006283; GO:0006289; GO:0006366; GO:0006367; GO:0006468; GO:0006915; GO:0006979; GO:0008022; GO:0008104; GO:0009411; GO:0016887; GO:0033683; GO:0035315; GO:0043138; GO:0045944; GO:0047485; GO:1901990
XM_022434539.1	GO:0004415; GO:0005634; GO:0005829; GO:0006044; GO:0006493; GO:0006516; GO:0006517; GO:0009100; GO:0016020; GO:0016032; GO:0016231; GO:0102166; GO:0102167; GO:0102571
XM_022434540.1	GO:0004497; GO:0005506; GO:0016125; GO:0016705; GO:0020037; GO:0055114
XM_022434543.1	
XM_022434546.1	NA
XM_022434549.1	NA
XM_022434555.1	NA
XM_022434557.1	NA
XM_022434571.1	NA
XM_022434582.1	NA
XM_022434579.1	NA
XM_022434595.1	GO:0004674; GO:0005829
XM_022434596.1	GO:0005635; GO:0005643; GO:0006110; GO:0006406; GO:0006409; GO:0006913; GO:0006999; GO:0016020; GO:0016032; GO:0016925; GO:0017056; GO:0019083; GO:0031965; GO:0034399; GO:0043657; GO:0044611; GO:0051292; GO:0060964; GO:0075733; GO:1900034
XM_022434601.1	NA
XM_022434607.1	NA
XM_022434617.1	NA
XM_022434622.1	NA
XM_022434624.1	NA
XM_022434627.1	GO:0001750; GO:0005085; GO:0005737; GO:0005794; GO:0005813; GO:0005929; GO:0007601; GO:0032391; GO:0036064; GO:0036126; GO:0042073; GO:0042462; GO:0042995; GO:0060042; GO:0060271; GO:0071482
XM_022434629.1	NA
XM_022434630.1	NA
XM_022434648.1	GO:0003723; GO:0033897; GO:0045735
XM_022434657.1	GO:0006353
XM_022434662.1	GO:0000723; GO:0005634; GO:0006413; GO:0042273; GO:0106035
XM_022434678.1	GO:0005524; GO:0005886; GO:0009414; GO:0010148; GO:0016021; GO:0042626; GO:0055085
XM_022434676.1	NA
XM_022434677.1	NA
XM_022434687.1	NA
XM_022434693.1	NA
XM_022434701.1	NA
XM_022434714.1	GO:0001947; GO:0003677; GO:0003723; GO:0003906; GO:0004519; GO:0004528; GO:0005634; GO:0005730; GO:0005739; GO:0005783; GO:0006284; GO:0008311; GO:0010628; GO:0016607; GO:0043066; GO:0046872; GO:0055114; GO:0060047; GO:0080111; GO:0140078
XM_022434723.1	NA
XM_022434746.1	NA
XM_022434755.1	GO:0003677; GO:0003899; GO:0006351
XM_022434761.1	NA
XM_022434765.1	NA
XM_022434766.1	GO:0005102; GO:0005198; GO:0005201; GO:0005576; GO:0005604; GO:0007155; GO:0007411; GO:0007517; GO:0009887; GO:0009888; GO:0014037; GO:0030155; GO:0030198; GO:0030334; GO:0031594; GO:0032224; GO:0042383; GO:0043083; GO:0043197; GO:0045995; GO:0062023
XM_022434777.1	GO:0005198; GO:0005635; GO:0005737; GO:0005882; GO:0008283
XM_022434779.1	NA
XM_022434783.1	GO:0001047; GO:0003677; GO:0003899; GO:0005634; GO:0005654; GO:0005665; GO:0005719; GO:0005737; GO:0006353; GO:0006366; GO:0008022; GO:0014070; GO:0031625; GO:0033120; GO:0046872; GO:0071453; GO:1990841
XM_022434793.1	NA
XM_022434795.1	NA
XM_022434796.1	GO:0004888; GO:0005887; GO:0005892; GO:0007165; GO:0007268; GO:0007271; GO:0007274; GO:0008144; GO:0014059; GO:0016020; GO:0022848; GO:0030054; GO:0033603; GO:0034220; GO:0035094; GO:0042391; GO:0043005; GO:0045202; GO:0050877; GO:0051291; GO:0051899; GO:0098691; GO:0099055; GO:0099056; GO:2000300
XM_022434798.1	NA
XM_022434800.1	GO:0005198; GO:0005200; GO:0005634; GO:0005829; GO:0005856; GO:0005886; GO:0006887; GO:0006888; GO:0007010; GO:0007165; GO:0008093; GO:0009898; GO:0010638; GO:0014731; GO:0016020; GO:0016323; GO:0016529; GO:0019899; GO:0019903; GO:0030018; GO:0030507; GO:0030673; GO:0031430; GO:0042383; GO:0043194; GO:0044325; GO:0045199; GO:0045211; GO:0051117; GO:0072659
XM_022434812.1	GO:0001751; GO:0003723; GO:0005634; GO:0005737; GO:0005829; GO:0007005; GO:0007169; GO:0019730; GO:0019901; GO:0030018; GO:0031430; GO:0043066; GO:0045214; GO:0060361; GO:0090210; GO:1903147
XM_022434813.1	NA
XM_022434831.1	NA
XM_022434833.1	NA
XM_022434871.1	GO:0002244; GO:0005829
XM_022434852.1	NA
XM_022434853.1	NA
XM_022434854.1	GO:0016491; GO:0018818; GO:0043546; GO:0046872; GO:0051539
XM_022434858.1	NA
XM_022434862.1	NA
XM_022434866.1	NA
XM_022434864.1	NA
XM_022434868.1	GO:0005089; GO:0005523; GO:0005524; GO:0006468; GO:0007275; GO:0007527; GO:0016301; GO:0019901; GO:0031430; GO:0035023; GO:0036309; GO:0045214; GO:0046872
XM_022434882.1	NA
XM_022434887.1	NA
XM_022434891.1	NA
XM_022434929.1	NA
XM_022434896.1	NA
XM_022434902.1	NA
XM_022434909.1	GO:0003924; GO:0005525; GO:0005634; GO:0005737; GO:0005764; GO:0006915; GO:0008219; GO:0009267; GO:0010506; GO:0010507; GO:0019048; GO:0031625; GO:0032008; GO:0034198; GO:0034448; GO:0034613; GO:0042268; GO:0042803; GO:0043200; GO:0045919; GO:0046982; GO:0051219; GO:0071230; GO:1903432; GO:1904263; GO:1990130; GO:1990131
XM_022434917.1	GO:0000815; GO:0005546; GO:0005769; GO:0005770; GO:0005771; GO:0005829; GO:0007049; GO:0008333; GO:0015031; GO:0030496; GO:0031902; GO:0032467; GO:0032509; GO:0045324; GO:0051036; GO:0051301
XM_022434927.1	NA
XM_022434931.1	NA
XM_022434942.1	GO:0000139; GO:0005654; GO:0005829; GO:0048208
XM_022434959.1	NA
XM_022434971.1	NA
XM_022434979.1	GO:0005576; GO:0006811; GO:0016021; GO:0042151; GO:0044179; GO:0044218; GO:0090729
XM_022434992.1	NA
XM_022435001.1	NA
XM_022435002.1	NA
XM_022435003.1	GO:0003677; GO:0006325; GO:0035098; GO:0046872
XM_022435008.1	NA
XM_022435015.1	GO:0000245; GO:0000354; GO:0000398; GO:0000785; GO:0000974; GO:0003682; GO:0003688; GO:0006270; GO:0071004; GO:0071006; GO:0071007; GO:0071008; GO:0071013; GO:0071014
XM_022435023.1	GO:0010038; GO:0016756; GO:0046872; GO:0046938
XM_022435036.1	NA
XM_022435046.1	GO:0005096; GO:0005829; GO:0007165; GO:0051056
XM_022435058.1	GO:0003735; GO:0005762; GO:0006412; GO:0032543
XM_022435062.1	GO:0005080; GO:0005509; GO:0005576; GO:0005635; GO:0005737; GO:0007399; GO:0008201; GO:0010468; GO:0030154; GO:0030501; GO:0033689; GO:0045669; GO:0048471; GO:1903363
XM_022435081.1	NA
XM_022435091.1	GO:0004305; GO:0005524; GO:0005654; GO:0005829; GO:0005886; GO:0006646; GO:0016020
XM_022435088.1	NA
XM_022435096.1	NA
XM_022435101.1	GO:0000993; GO:0002098; GO:0005737; GO:0006357; GO:0008023; GO:0008607; GO:0033588
XM_022435109.1	NA
XM_022435117.1	GO:0005524; GO:0005789; GO:0007286; GO:0016021; GO:0018279; GO:0030433; GO:0031625; GO:0042534; GO:0061631; GO:1904153
XM_022435121.1	NA
XM_022435122.1	GO:0000276; GO:0005753; GO:0015078; GO:0015986; GO:0099132
XM_022435151.1	NA
XM_022435152.1	GO:0004571; GO:0005509; GO:0005783; GO:0005788; GO:0006986; GO:0016020; GO:0036509; GO:0036510; GO:0036511; GO:0036512; GO:0044322; GO:0097466; GO:1904154; GO:1904382
XM_022435187.1	NA
XM_022435189.1	NA
XM_022435197.1	NA
XM_022435198.1	GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865
XM_022435204.1	GO:0005198; GO:0005200; GO:0005634; GO:0005829; GO:0005856; GO:0005886; GO:0006887; GO:0006888; GO:0007010; GO:0007165; GO:0008093; GO:0009898; GO:0010638; GO:0014731; GO:0016020; GO:0016323; GO:0016529; GO:0019899; GO:0019903; GO:0030018; GO:0030507; GO:0030673; GO:0031430; GO:0042383; GO:0043194; GO:0044325; GO:0045199; GO:0045211; GO:0051117; GO:0072659
XM_022435214.1	GO:0000776; GO:0000777; GO:0005730; GO:0035267; GO:0043968; GO:0043972; GO:0043981; GO:0043982; GO:0043983; GO:0044154; GO:0070776; GO:1990467; GO:1990468
XM_022435228.1	NA
XM_022435231.1	NA
XM_022435232.1	NA
XM_022435281.1	NA
XM_022435257.1	GO:0001525; GO:0001775; GO:0001932; GO:0002020; GO:0005102; GO:0005178; GO:0005577; GO:0005604; GO:0005615; GO:0005793; GO:0006953; GO:0007044; GO:0007155; GO:0007160; GO:0007161; GO:0008022; GO:0008201; GO:0008284; GO:0008347; GO:0008360; GO:0010628; GO:0016324; GO:0016504; GO:0018149; GO:0019899; GO:0030198; GO:0030335; GO:0031012; GO:0033622; GO:0034446; GO:0035987; GO:0042060; GO:0042802; GO:0043066; GO:0043394; GO:0045340; GO:0045773; GO:0048146; GO:0050921; GO:0051087; GO:0051702; GO:0052047; GO:0062023; GO:0070062; GO:0070372; GO:0071288; GO:0071347; GO:0097718; GO:1901166; GO:1904237; GO:2001202
XM_022435263.1	NA
XM_022435267.1	NA
XM_022435282.1	NA
XM_022435289.1	GO:0005080; GO:0005509; GO:0005576; GO:0005635; GO:0005737; GO:0007399; GO:0008201; GO:0010468; GO:0030154; GO:0030501; GO:0033689; GO:0045669; GO:0048471; GO:1903363
XM_022435315.1	GO:0005524; GO:0005739; GO:0005743; GO:0006879; GO:0016021; GO:0042626
XM_022435322.1	GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865
XM_022435325.1	GO:0003735; GO:0006412; GO:0015934; GO:0016740; GO:0019843
XM_022435327.1	NA
XM_022435341.1	GO:0005634; GO:0006355
XM_022435352.1	NA
XM_022435358.1	NA
XM_022435372.1	GO:0005576
XM_022435379.1	NA
XM_022435383.1	NA
XM_022435382.1	GO:0000790; GO:0005634; GO:0005654; GO:0006260; GO:0006281; GO:0006334; GO:0006335; GO:0007049; GO:0031497; GO:0032991; GO:0033186; GO:0042393
XM_022435384.1	NA
XM_022435406.1	NA
XM_022435408.1	GO:0008270; GO:0009086; GO:0047150
XM_022435410.1	GO:0005524; GO:0005737; GO:0005813; GO:0005874; GO:0007018; GO:0008017; GO:0008569; GO:0046603; GO:0051289; GO:0051294; GO:0051647
XM_022435417.1	GO:0005634; GO:0016491; GO:0030017
XM_022435421.1	NA
XM_022435427.1	GO:0005509
XM_022435430.1	NA
XM_022435443.1	NA
XM_022435453.1	GO:0000723; GO:0000784; GO:0005829; GO:0016020; GO:0042162; GO:0070209
XM_022435460.1	NA
XM_022435461.1	NA
XM_022435463.1	NA
XM_022435465.1	GO:0005874
XM_022435478.1	NA
XM_022435469.1	NA
XM_022435475.1	NA
XM_022435480.1	GO:0000812; GO:0005634; GO:0005737; GO:0005856; GO:0031491; GO:0043486
XM_022435488.1	NA
XM_022435514.1	NA
XM_022435501.1	GO:0005634; GO:0005654
XM_022435502.1	
XM_022435505.1	NA
XM_022435513.1	NA
XM_022435518.1	NA
XM_022435535.1	GO:0005783; GO:0005789; GO:0006006; GO:0006094; GO:0008643; GO:0015152; GO:0015760; GO:0016020; GO:0016021; GO:0030176; GO:0035435; GO:0042593; GO:0061513
XM_022435537.1	
XM_022435539.1	GO:0003723; GO:0005681; GO:0005730; GO:0006397; GO:0008380; GO:1990904
XM_022435551.1	GO:0007157; GO:0009306; GO:0021707; GO:0030054; GO:0042803; GO:0043083; GO:0045211; GO:0051965; GO:0090394; GO:0098688; GO:0098978; GO:0099151; GO:1900454; GO:1905606
XM_022435563.1	NA
XM_022435565.1	GO:0005654; GO:0006508; GO:0016805; GO:0032268
XM_022435587.1	NA
XM_022435592.1	NA
XM_022435597.1	NA
XM_022435599.1	NA
XM_022435601.1	NA
XM_022435612.1	NA
XM_022435610.1	NA
XM_022435616.1	NA
XM_022435621.1	GO:0006915; GO:0016021; GO:0021549; GO:0021680; GO:0021681; GO:0021702; GO:0030054; GO:0043523; GO:0045121; GO:0045211
XM_022435632.1	NA
XM_022435634.1	NA
XM_022435637.1	GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865
XM_022435641.1	NA
XM_022435643.1	GO:0003723; GO:0005634; GO:0005737; GO:0005765; GO:0005829; GO:0005886; GO:0005925; GO:0015629; GO:0016020; GO:0030315; GO:0031982; GO:0042383; GO:0043034; GO:0043484; GO:0044291; GO:0044548; GO:0045296; GO:0051259; GO:0070062; GO:0097493; GO:1901385
XM_022435644.1	GO:0006633; GO:0008610; GO:0016874; GO:0071766
XM_022435663.1	NA
XM_022435672.1	GO:0000922; GO:0003924; GO:0005525; GO:0005768; GO:0005771; GO:0005802; GO:0005813; GO:0005828; GO:0006886; GO:0006887; GO:0007080; GO:0008017; GO:0010634; GO:0010796; GO:0010971; GO:0016192; GO:0030133; GO:0030424; GO:0030659; GO:0030953; GO:0031175; GO:0031489; GO:0032154; GO:0032402; GO:0032465; GO:0032482; GO:0032991; GO:0036258; GO:0045335; GO:0045773; GO:0048471; GO:0055037; GO:0055038; GO:0060627; GO:0070062; GO:0072594; GO:0090307; GO:0098837; GO:0098887; GO:0098978; GO:0150093; GO:1990182
XM_022435675.1	GO:0003723; GO:0005681; GO:0005730; GO:0006397; GO:0008380; GO:1990904
XM_022435678.1	GO:0005509
XM_022435680.1	NA
XM_022435686.1	NA
XM_022435687.1	GO:0005840
XM_022435692.1	GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0016740; GO:0031398; GO:0032991; GO:0042326; GO:0042981; GO:0043027; GO:0043154; GO:0045121; GO:0046872; GO:0051291; GO:0060544; GO:0060546; GO:0061630; GO:0070266; GO:0071356; GO:1901222; GO:1902916; GO:1990001; GO:2000378
XM_022435697.1	
XM_022435698.1	GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978
XM_022435710.1	NA
XM_022435721.1	GO:0005768; GO:0015031; GO:1990126
XM_022435723.1	GO:0005198; GO:0005200; GO:0005634; GO:0005829; GO:0005856; GO:0005886; GO:0006887; GO:0006888; GO:0007010; GO:0007165; GO:0008093; GO:0009898; GO:0010638; GO:0014731; GO:0016020; GO:0016323; GO:0016529; GO:0019899; GO:0019903; GO:0030018; GO:0030507; GO:0030673; GO:0031430; GO:0042383; GO:0043194; GO:0044325; GO:0045199; GO:0045211; GO:0051117; GO:0072659
XM_022435884.1	NA
XM_022435732.1	GO:0000122; GO:0000978; GO:0000981; GO:0001162; GO:0005634; GO:0007275; GO:0007286; GO:0008270; GO:0009957; GO:0019827; GO:0030424; GO:0043204; GO:0045944
XM_022435738.1	NA
XM_022435757.1	NA
XM_022435776.1	NA
XM_022435793.1	GO:0000422; GO:0001974; GO:0002739; GO:0005776; GO:0005930; GO:0006914; GO:0006915; GO:0009267; GO:0009620; GO:0019725; GO:0019883; GO:0031397; GO:0034045; GO:0035973; GO:0039689; GO:0042311; GO:0042493; GO:0043066; GO:0044233; GO:0045060; GO:0048840; GO:0050765; GO:0051279; GO:0055015; GO:0060047; GO:0061739; GO:0070257; GO:0071500; GO:0075044; GO:1902017; GO:2000378; GO:2000619
XM_022435799.1	GO:0000723; GO:0000784; GO:0005829; GO:0016020; GO:0042162; GO:0070209
XM_022435805.1	NA
XM_022435807.1	GO:0016746; GO:0042619; GO:0070088
XM_022435808.1	GO:0001883; GO:0005654; GO:0005730; GO:0006974; GO:0042278; GO:0051725; GO:0061463; GO:0090734; GO:0140291; GO:0140293
XM_022435810.1	GO:0003676; GO:0005634; GO:0005737; GO:0005829; GO:0006355; GO:0006479; GO:0008168; GO:0008469; GO:0016274; GO:0019919; GO:0031397; GO:0034969; GO:0035242; GO:0043022; GO:0046872
XM_022435819.1	GO:0005319; GO:0005576; GO:0005737; GO:0006954; GO:0008289; GO:0016020; GO:0042157; GO:0043123
XM_022435821.1	NA
XM_022435824.1	NA
XM_022435825.1	NA
XM_022435826.1	NA
XM_022435828.1	GO:0005739; GO:0007420; GO:0019901; GO:0035597; GO:0044877; GO:0045664; GO:0045736; GO:0045903; GO:0046872; GO:0051539; GO:0070131; GO:0070900
XM_022435829.1	NA
XM_022435831.1	GO:0004842; GO:0005737; GO:0008270
XM_022435833.1	NA
XM_022435847.1	GO:0003723; GO:0005794; GO:0005829; GO:0005886; GO:0008584; GO:0070937; GO:0070966
XM_022435850.1	NA
XM_022435862.1	NA
XM_022435885.1	GO:0005634; GO:0005814; GO:0007275; GO:0030154
XM_022435889.1	NA
XM_022435899.1	NA
XM_022435925.1	NA
XM_022435931.1	GO:0005509; GO:0005576; GO:0005783
XM_022435934.1	GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0005666; GO:0005736; GO:0006360; GO:0006366; GO:0006383
XM_022435936.1	NA
XM_022435940.1	NA
XM_022435974.1	GO:0005654; GO:0005737; GO:0007049; GO:0015030; GO:0097504
XM_022435984.1	NA
XM_022435994.1	GO:0002020; GO:0003714; GO:0005634; GO:0005737; GO:0005739; GO:0006919; GO:0007049; GO:0008625; GO:0008656; GO:0016605; GO:0032184; GO:0036337; GO:0042802
XM_022436006.1	NA
XM_022436013.1	NA
XM_022436016.1	NA
XM_022436022.1	GO:0000785; GO:0001955; GO:0003682; GO:0003723; GO:0005634; GO:0005737; GO:0006275; GO:0007492; GO:0031965; GO:0042742; GO:0043123; GO:0045087; GO:0045787; GO:0051151; GO:1900087; GO:1900245; GO:1900246
XM_022436028.1	NA
XM_022436032.1	GO:0005634; GO:0005641; GO:0005737; GO:0009882; GO:0018298; GO:0042752; GO:0045892; GO:0048471; GO:0048511; GO:0050660
XM_022436037.1	NA
XM_022436041.1	NA
XM_022436051.1	GO:0000105; GO:0004477; GO:0004488; GO:0006164; GO:0009086; GO:0035999
XM_022436054.1	NA
XM_022436061.1	GO:0000242; GO:0000922; GO:0005730; GO:0005739; GO:0005794; GO:0005813; GO:0005815; GO:0005829; GO:0006469; GO:0007059; GO:0046602
XM_022436078.1	GO:0003824; GO:0005739
XM_022436098.1	GO:0001541; GO:0001783; GO:0001836; GO:0005634; GO:0005737; GO:0005739; GO:0005741; GO:0005757; GO:0005789; GO:0005829; GO:0006915; GO:0006919; GO:0007007; GO:0007008; GO:0007420; GO:0007568; GO:0008053; GO:0008289; GO:0008630; GO:0008635; GO:0008637; GO:0009636; GO:0010248; GO:0010917; GO:0015267; GO:0021987; GO:0031072; GO:0031966; GO:0032091; GO:0032461; GO:0032976; GO:0034349; GO:0042220; GO:0042493; GO:0042803; GO:0043065; GO:0043496; GO:0043525; GO:0043653; GO:0044877; GO:0045333; GO:0046688; GO:0046930; GO:0046982; GO:0048471; GO:0051087; GO:0051400; GO:0051412; GO:0051434; GO:0051881; GO:0070059; GO:0090200; GO:0097136; GO:0097144; GO:0097190; GO:0097192; GO:0097193; GO:1900103; GO:2001244
XM_022436099.1	NA
XM_022436104.1	NA
XM_022436112.1	GO:0005576
XM_022436117.1	NA
XM_022436121.1	GO:0000776; GO:0005643; GO:0006406; GO:0017056; GO:0031080; GO:0072006
XM_022436124.1	NA
XM_022436139.1	GO:0003729; GO:0003735; GO:0005840; GO:0006412; GO:0017148; GO:0022625; GO:0097452; GO:1901194
XM_022436150.1	NA
XM_022436162.1	GO:0000981; GO:0003007; GO:0003677; GO:0005654; GO:0005886; GO:0006337; GO:0008285; GO:0030336; GO:0042592; GO:0046872; GO:0048568; GO:0060038; GO:0060982
XM_022436171.1	GO:0005887; GO:0015103
XM_022436173.1	NA
XM_022436185.1	GO:0005524; GO:0005739; GO:0018117; GO:0046872; GO:0070733
XM_022436191.1	NA
XM_022436194.1	NA
XM_022436209.1	NA
XM_022436240.1	GO:0005085; GO:0005829; GO:0007264; GO:0048471
XM_022436242.1	NA
XM_022436257.1	NA
XM_022436262.1	NA
XM_022436264.1	NA
XM_022436270.1	GO:0001751; GO:0003723; GO:0005634; GO:0005737; GO:0005829; GO:0007005; GO:0007169; GO:0019730; GO:0019901; GO:0030018; GO:0031430; GO:0043066; GO:0045214; GO:0060361; GO:0090210; GO:1903147
XM_022436278.1	NA
XM_022436290.1	GO:0000209; GO:0004842; GO:0046872; GO:0061630; GO:0097191
XM_022436294.1	GO:0001525; GO:0002040; GO:0004842; GO:0005730; GO:0005737; GO:0005829; GO:0006511; GO:0016567; GO:0016887; GO:0046872; GO:0051260; GO:0051865; GO:2000051
XM_022436298.1	GO:0001726; GO:0003779; GO:0005902; GO:0005925; GO:0008360; GO:0010628; GO:0016324; GO:0019904; GO:0030027; GO:0030033; GO:0030175; GO:0030335; GO:0030864; GO:0032154; GO:0032231; GO:0032420; GO:0034111; GO:0034260; GO:0042803; GO:0045176; GO:0045184; GO:0045792; GO:0051117; GO:0051693; GO:0061028; GO:0072659; GO:0097067; GO:1900027; GO:1900087; GO:1902115; GO:1902966; GO:1903364; GO:1903392; GO:2000643
XM_022436301.1	NA
XM_022436307.1	GO:0005096; GO:0005829; GO:0007165; GO:0051056
XM_022436312.1	GO:0005829; GO:0005886; GO:0030007; GO:0032411; GO:0051260; GO:0060081; GO:0090461
XM_022436322.1	NA
XM_022436324.1	NA
XM_022436332.1	NA
XM_022436333.1	GO:0005545; GO:0005794; GO:0005905; GO:0006898; GO:0007268; GO:0007270; GO:0030136; GO:0030276; GO:0042331; GO:0048268; GO:0048489; GO:0098793; GO:0150007; GO:2000370
XM_022436373.1	GO:0005096; GO:0005737; GO:0005829; GO:0005886; GO:0005892; GO:0006887; GO:0008021; GO:0015031; GO:0017075; GO:0017137; GO:0017157; GO:0019905; GO:0030054; GO:0030659; GO:0031201; GO:0031594; GO:0045159; GO:0045921; GO:0098685; GO:0098888; GO:0099504; GO:0099523
XM_022436380.1	NA
XM_022436379.1	GO:0005581; GO:0005615; GO:0042802; GO:0045599; GO:0048147; GO:0070373
XM_022436403.1	GO:0002407; GO:0004435; GO:0004950; GO:0005737; GO:0005886; GO:0005887; GO:0006816; GO:0006874; GO:0006887; GO:0006935; GO:0006954; GO:0006955; GO:0007155; GO:0007166; GO:0007186; GO:0007187; GO:0007204; GO:0007267; GO:0009611; GO:0009897; GO:0010629; GO:0016493; GO:0019221; GO:0019722; GO:0019956; GO:0019957; GO:0030335; GO:0030502; GO:0035717; GO:0045672; GO:0051928; GO:0060326; GO:0070098; GO:0070374; GO:0071791; GO:0090026
XM_022436407.1	GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865
XM_022436408.1	NA
XM_022436410.1	NA
XM_022436411.1	GO:0005874
XM_022436416.1	NA
XM_022436419.1	GO:0005634; GO:0006357; GO:0007010; GO:0008360
XM_022436420.1	GO:0000776; GO:0000777; GO:0005737; GO:0007049; GO:0008168; GO:0010608; GO:0031616; GO:0035196; GO:0035198; GO:0051301; GO:0051661; GO:0072686
XM_022436422.1	NA
XM_022436438.1	GO:0005545; GO:0005794; GO:0005905; GO:0006898; GO:0007268; GO:0007270; GO:0030136; GO:0030276; GO:0042331; GO:0048268; GO:0048489; GO:0098793; GO:0150007; GO:2000370
XM_022436474.1	GO:0016021
XM_022436458.1	GO:0000082; GO:0000086; GO:0000287; GO:0000819; GO:0000922; GO:0001827; GO:0001828; GO:0004674; GO:0005524; GO:0005815; GO:0005829; GO:0006468; GO:0009755; GO:0018105; GO:0019901; GO:0030216; GO:0030331; GO:0030833; GO:0033138; GO:0033146; GO:0034613; GO:0035329; GO:0035556; GO:0043065; GO:0043254; GO:0045736; GO:0046620; GO:0051220; GO:0051301; GO:0060644; GO:0090090; GO:2000058
XM_022436463.1	NA
XM_022436464.1	NA
XM_022436469.1	GO:0005089; GO:0035023
XM_022436470.1	GO:0000082; GO:0000209; GO:0000932; GO:0001843; GO:0004842; GO:0008270; GO:0008543; GO:0010586; GO:0010608; GO:0021915; GO:0030371; GO:0035196; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0060964; GO:0061158; GO:0061630; GO:0072089; GO:2000177; GO:2000637
XM_022436472.1	NA
XM_022436479.1	GO:0005509; GO:0005654
XM_022436483.1	NA
XM_022436485.1	NA
XM_022436486.1	NA
XM_022436487.1	GO:0005313; GO:0005314; GO:0005886; GO:0005887; GO:0007399; GO:0007632; GO:0008509; GO:0009416; GO:0009611; GO:0009986; GO:0010259; GO:0015501; GO:0015813; GO:0016020; GO:0021537; GO:0030424; GO:0030534; GO:0030673; GO:0031668; GO:0035264; GO:0042493; GO:0042734; GO:0043005; GO:0043197; GO:0043198; GO:0043200; GO:0045202; GO:0046326; GO:0046872; GO:0070207; GO:0070779; GO:0098656; GO:0098712; GO:0098810; GO:0098978; GO:0099056
