"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"170920","NC_035783.1",44312385,44312385,"+",1.08095538329876e-36,5.7997418350292e-34,-51.632412000945
"171461","NC_035783.1",45068803,45068803,"+",4.04402880429213e-47,5.22770145250712e-44,52.6878483618496
"173941","NC_035783.1",46125339,46125339,"+",4.32890841528329e-29,1.08002110958293e-26,51.7758631376681
"174612","NC_035783.1",47273230,47273230,"+",5.17200654480188e-61,2.15061000427039e-57,56.7901322236582
"176456","NC_035783.1",48434287,48434287,"+",3.55123914593024e-41,2.75155307255352e-38,-53.4230944774076
"177348","NC_035783.1",49079097,49079097,"+",3.39956632997307e-11,8.80015747278619e-10,-50.7701692847339
"178238","NC_035783.1",50075653,50075653,"+",2.86197969760089e-21,2.91800764654629e-19,-52.9032258064516
"182188","NC_035783.1",57083698,57083698,"+",4.09574562944824e-11,1.04644058570175e-09,-51.2682926829268
"182750","NC_035783.1",57925336,57925336,"+",1.35130556493852e-32,4.92171929019791e-30,-58.8673621460507
"182760","NC_035783.1",57926773,57926773,"+",2.18565558787661e-24,3.22471966713485e-22,65.9069325735992
"182801","NC_035783.1",57931741,57931741,"+",4.75707646943025e-13,1.64588119596346e-11,50.830889540567
"182945","NC_035783.1",58186424,58186424,"+",1.43910080777552e-43,1.38093016148764e-40,60.3241822429907
"183083","NC_035783.1",58980061,58980061,"+",9.40805780903209e-43,8.50442081163366e-40,-65.2450980392157
"183832","NC_035784.1",1046256,1046256,"+",2.65519087543737e-57,8.17832894218843e-54,-54.1341272567655
"183984","NC_035784.1",1062720,1062720,"+",5.14898732631412e-23,6.55085634085175e-21,-51.4226159458051
"184603","NC_035784.1",1924234,1924234,"+",3.18566788562966e-19,2.53038385203528e-17,-53.0829800121139
"184858","NC_035784.1",1992224,1992224,"+",2.43810254255254e-36,1.25678344717638e-33,61.0573042776433
"184978","NC_035784.1",2007283,2007283,"+",1.37651861002373e-38,8.67242889353419e-36,-51.3089560148384
"185034","NC_035784.1",2011998,2011998,"+",2.64944685638042e-57,8.17832894218843e-54,-60.1923251383471
"185318","NC_035784.1",2256855,2256855,"+",2.97995735512638e-19,2.37682469486462e-17,-52.3361823361823
"185398","NC_035784.1",2288951,2288951,"+",2.05492895566449e-48,3.01579444366505e-45,-55.2305435020136
"185553","NC_035784.1",2326140,2326140,"+",2.91339934647898e-21,2.96670884035008e-19,-54.9870191173
"185577","NC_035784.1",2333164,2333164,"+",1.03524753196192e-30,3.11937590617162e-28,57.8792650918635
"185578","NC_035784.1",2333299,2333299,"+",2.91088194297029e-27,5.94788789570493e-25,63.8782051282051
"185618","NC_035784.1",2338124,2338124,"+",6.30449528725743e-23,7.91600944382827e-21,-53.4511240393593
"185642","NC_035784.1",2340024,2340024,"+",1.5659973466667e-61,6.85440896045747e-58,-55.6345952897677
"185739","NC_035784.1",2350202,2350202,"+",3.92431863085327e-53,8.44034345512814e-50,-55.8613556159494
"185918","NC_035784.1",2443680,2443680,"+",3.40458600559239e-44,3.4811948283834e-41,-61.1413959761717
"186231","NC_035784.1",2777423,2777423,"+",2.41693512865499e-53,5.28949229638226e-50,-53.9834881320949
"186377","NC_035784.1",3040123,3040123,"+",1.89459273127565e-24,2.81526328777828e-22,50.1308933790825
"187350","NC_035784.1",3631156,3631156,"+",2.51411925232572e-17,1.56499158699726e-15,50.0674763832659
"188197","NC_035784.1",5236071,5236071,"+",1.44925262523772e-11,3.99000908218026e-10,-53.4495021337127
"188893","NC_035784.1",7656221,7656221,"+",9.32057002554508e-41,6.94147098973169e-38,54.654295532646
"189013","NC_035784.1",7825972,7825972,"+",7.68286614955733e-36,3.7881450194494e-33,56.7104836092178
"189910","NC_035784.1",8331781,8331781,"+",4.39992828947472e-13,1.53159419375145e-11,-51.0925855753442
"191555","NC_035784.1",9477060,9477060,"+",4.38701300748891e-12,1.30985836257649e-10,-55.049610205528
"191621","NC_035784.1",10016145,10016145,"+",2.56931841719217e-38,1.57498842755215e-35,-56.6869918699187
"194260","NC_035784.1",14145240,14145240,"+",4.1025449654353e-10,8.76173258877228e-09,54.649947753396
"194359","NC_035784.1",14247056,14247056,"+",1.03941439629074e-20,9.89030959938937e-19,-59.9587912087912
"194381","NC_035784.1",14259081,14259081,"+",1.60774967194255e-25,2.67947972778071e-23,-50.899209486166
"197326","NC_035784.1",18634308,18634308,"+",7.35635667896694e-23,9.16295756415768e-21,-58.0938416422288
"198078","NC_035784.1",21410058,21410058,"+",5.9124420810123e-19,4.53457597189438e-17,-59.0329835082459
"198079","NC_035784.1",21410065,21410065,"+",3.21150789150846e-18,2.25320697815352e-16,-56.6666666666667
"198451","NC_035784.1",21805785,21805785,"+",1.4773778582491e-26,2.77972548095712e-24,-53.4883720930233
"198521","NC_035784.1",21869175,21869175,"+",1.13766257142529e-20,1.07717607061306e-18,51.7746913580247
"198796","NC_035784.1",22572279,22572279,"+",1.08025954539e-16,6.17367763518221e-15,-57.2872133696075
"199388","NC_035784.1",25138821,25138821,"+",7.6086972418233e-18,5.08790391070383e-16,50.0147928994083
"200154","NC_035784.1",26800340,26800340,"+",2.74201242216758e-23,3.62344166891098e-21,66.6223908918406
"200169","NC_035784.1",26845665,26845665,"+",1.30440994922808e-14,5.63236007731456e-13,59.2013888888889
"202409","NC_035784.1",32778720,32778720,"+",1.97943180116512e-35,9.37095331770605e-33,51.8620877129395
"202623","NC_035784.1",33375190,33375190,"+",1.78543155713261e-14,7.58467632514049e-13,-54.1372462488967
"202805","NC_035784.1",34072924,34072924,"+",5.99151508112212e-23,7.55343869834931e-21,51.7012532003773
"204715","NC_035784.1",36745879,36745879,"+",8.702726202171e-30,2.3498340654033e-27,63.4058704453441
"204809","NC_035784.1",36788437,36788437,"+",1.81800661334432e-20,1.67866470951665e-18,51.1450381679389
"204847","NC_035784.1",36797030,36797030,"+",3.4127696903626e-58,1.13527105192721e-54,-56.4378819749242
"205194","NC_035784.1",36957812,36957812,"+",3.3563161889125e-40,2.39248194874036e-37,50.2112834766931
"206570","NC_035784.1",37719493,37719493,"+",2.50132628452044e-30,7.10770962826751e-28,-53.2287449392713
"206637","NC_035784.1",37751435,37751435,"+",1.12230915575739e-44,1.1814572351399e-41,-57.2006890611542
"207018","NC_035784.1",38226016,38226016,"+",7.08812480562087e-41,5.3265636194071e-38,54.1180956531213
"207295","NC_035784.1",39544459,39544459,"+",2.49050762335212e-16,1.35107143556387e-14,-51.6296296296296
"207688","NC_035784.1",39858401,39858401,"+",1.37152629634892e-34,6.02434242655161e-32,57.6592167721519
"209688","NC_035784.1",42036909,42036909,"+",7.37952705567746e-64,4.28167717848386e-60,56.0277017783858
"209871","NC_035784.1",42103146,42103146,"+",6.55023971319201e-18,4.42399012616614e-16,-63.1054131054131
"210364","NC_035784.1",43356401,43356401,"+",1.62532442857806e-47,2.21586255946819e-44,-52.2551143200963
"214091","NC_035784.1",45667413,45667413,"+",1.19508473832729e-21,1.27583300910481e-19,56.4808743169399
"214721","NC_035784.1",45928234,45928234,"+",2.62534325330101e-49,4.09373718131761e-46,50.0683526999316
"216392","NC_035784.1",46805445,46805445,"+",1.45974749063707e-47,2.00106039140664e-44,70.8438196071625
"216898","NC_035784.1",47479565,47479565,"+",4.22932158022407e-26,7.56940566619012e-24,-51.0090889572747
"218815","NC_035784.1",49941161,49941161,"+",6.27049657096272e-14,2.46599735659435e-12,52.9237288135593
"218879","NC_035784.1",49990877,49990877,"+",2.06663273209761e-17,1.30137565707763e-15,51.7558580396544
"218999","NC_035784.1",50083564,50083564,"+",1.86455473029213e-25,3.09300873015976e-23,-51.8843541503877
"219022","NC_035784.1",50085313,50085313,"+",5.32742252981583e-35,2.42102149263698e-32,50.7468553459119
"219830","NC_035784.1",50724128,50724128,"+",3.63775048016898e-22,4.14611163588639e-20,53.4308394954328
"220431","NC_035784.1",51552242,51552242,"+",3.26054651644789e-27,6.60824587961912e-25,53.8568823087652
"221104","NC_035784.1",52580951,52580951,"+",6.65800498561521e-09,1.14141988178668e-07,50.7936507936508
"221110","NC_035784.1",52581120,52581120,"+",1.43749078495514e-62,7.31918687230232e-59,-52.799139688137
"221120","NC_035784.1",52581363,52581363,"+",5.80866091343417e-97,4.83068386075464e-92,-72.9622680842193
"221138","NC_035784.1",52581684,52581684,"+",4.97774543663063e-38,2.96396114605072e-35,-59.676268055089
"221141","NC_035784.1",52582703,52582703,"+",3.74685704415873e-22,4.26073326266542e-20,60.3361344537815
"221223","NC_035784.1",52601241,52601241,"+",1.06432155373006e-30,3.20311235788931e-28,51.9230769230769
"223067","NC_035784.1",53283229,53283229,"+",1.68577594566493e-21,1.76567977248336e-19,55.8994599085999
"223101","NC_035784.1",53289052,53289052,"+",5.42980370283707e-17,3.22697455855383e-15,-51.2458369310473
"223201","NC_035784.1",53329760,53329760,"+",6.14135095409736e-24,8.69091395854605e-22,50.4058797718298
"223796","NC_035784.1",53515950,53515950,"+",4.93279479018329e-15,2.26145712100556e-13,50.5649717514124
"224143","NC_035784.1",53739782,53739782,"+",2.94093839323789e-31,9.4068706152161e-29,-65.1404151404151
"224471","NC_035784.1",53991052,53991052,"+",2.42373702540578e-20,2.19890592638609e-18,-51.7628790646693
"224476","NC_035784.1",53991915,53991915,"+",1.66935392876843e-16,9.29452769861348e-15,-52.5070290534208
"224519","NC_035784.1",53995724,53995724,"+",3.33217976108153e-28,7.62004468311169e-26,-55.8517390200558
"225111","NC_035784.1",54347059,54347059,"+",6.51866150359038e-80,1.35528624361116e-75,72.5568436951463
"225290","NC_035784.1",54639923,54639923,"+",1.04439539660021e-65,6.68119562758269e-62,-51.9264511476986
"225668","NC_035784.1",54998519,54998519,"+",6.2646010033305e-38,3.71248892036305e-35,-50.649821876237
"225719","NC_035784.1",55104963,55104963,"+",1.74985880503073e-38,1.09691703588134e-35,52.0612363985858
"225999","NC_035784.1",55154350,55154350,"+",1.54406804595354e-49,2.4381655737394e-46,-51.094362605154
"226312","NC_035784.1",55379467,55379467,"+",2.16784062131122e-17,1.3582507094579e-15,57.0766032304494
"226344","NC_035784.1",55404564,55404564,"+",3.84849740220599e-18,2.67753254831237e-16,-53.4293899561847
"227022","NC_035784.1",57133704,57133704,"+",7.47277759712178e-40,5.19327660727017e-37,57.5700204351485
"227054","NC_035784.1",57140177,57140177,"+",1.69594760102442e-21,1.77558813349112e-19,-50.8242346392635
"227139","NC_035784.1",57163871,57163871,"+",1.35008494999503e-19,1.11793308882552e-17,-63.7755102040816
"227702","NC_035784.1",57514693,57514693,"+",4.58316273408391e-37,2.51308818090003e-34,53.8690476190476
"228992","NC_035784.1",58701602,58701602,"+",3.56794170673084e-36,1.80561301826549e-33,53.1484962406015
"229482","NC_035784.1",59002732,59002732,"+",3.90996234488227e-29,9.79415748200243e-27,54.9924242424243
"229586","NC_035784.1",59129087,59129087,"+",5.70596413788191e-66,3.74627183736898e-62,69.4449478344164
"229843","NC_035784.1",59312760,59312760,"+",4.72190418665023e-09,8.31383051070882e-08,-50.5291723202171
"229970","NC_035784.1",59387901,59387901,"+",7.56398742538416e-18,5.06207692842174e-16,-67.719298245614
"230262","NC_035784.1",59679679,59679679,"+",1.10621814663072e-61,4.9284073635665e-58,61.6812578166875
"231510","NC_035784.1",60464772,60464772,"+",2.07950122995767e-53,4.59128851384651e-50,60.2624363493929
"231520","NC_035784.1",60466859,60466859,"+",1.77151560938311e-31,5.78502807786484e-29,51.8230544095349
"232301","NC_035784.1",61208184,61208184,"+",3.88742740995457e-39,2.58633556049948e-36,52.5581395348837
"232598","NC_035784.1",61728079,61728079,"+",6.24872014904031e-12,1.81807080433758e-10,58.9783281733746
"235059","NC_035784.1",64469388,64469388,"+",6.06455665732792e-31,1.88659437750955e-28,-55.0638371290545
"236138","NC_035784.1",65591167,65591167,"+",1.57479564990788e-10,3.63523688912459e-09,52.0009643201543
"237028","NC_035784.1",65903451,65903451,"+",1.46799592309184e-11,4.03559948595133e-10,-51.962962962963
"240186","NC_035784.1",67943442,67943442,"+",3.75412615494017e-37,2.0813743360326e-34,-58.3240802428011
"240269","NC_035784.1",67990333,67990333,"+",1.93261416173963e-16,1.06580169776e-14,53.5967399007796
"240278","NC_035784.1",67991199,67991199,"+",8.44757161676652e-104,1.05379402791366e-98,65.068530806088
"240529","NC_035784.1",68693108,68693108,"+",2.61991097259041e-22,3.04019835861148e-20,-58.5347985347985
"241430","NC_035784.1",69554491,69554491,"+",7.57016961234789e-27,1.48949895523585e-24,-72.7218864794407
"245036","NC_035784.1",75291847,75291847,"+",1.2178781526645e-42,1.08906420207973e-39,-75.6345177664975
"245078","NC_035784.1",75314858,75314858,"+",3.88168413132208e-29,9.74288674326729e-27,-51.8969794250693
"245422","NC_035784.1",76218383,76218383,"+",5.35528077919722e-25,8.42959725773957e-23,63.8339920948617
"246936","NC_035784.1",79293415,79293415,"+",1.39460526131832e-45,1.58154831874172e-42,55.1282051282051
"247686","NC_035784.1",79841167,79841167,"+",5.63990812562758e-51,9.63769148639438e-48,51.3280145815151
"248331","NC_035784.1",81666533,81666533,"+",9.12967556470543e-40,6.30960234181761e-37,-65.8603248405642
"248638","NC_035784.1",81784752,81784752,"+",4.74747850642396e-12,1.41022780181074e-10,51.7203107658158
"249099","NC_035784.1",82092356,82092356,"+",2.92222491571523e-14,1.20248569176765e-12,-51.7307692307692
"249172","NC_035784.1",82101046,82101046,"+",1.35625030516742e-36,7.16888636898602e-34,51.1034482758621
"249431","NC_035784.1",82548251,82548251,"+",5.19737080945494e-19,4.01204871039206e-17,-57.1286750668194
"250616","NC_035784.1",84951458,84951458,"+",7.40491290817843e-29,1.80239484228823e-26,-52.131259419342
"251425","NC_035784.1",85967659,85967659,"+",7.49613059936441e-13,2.51880491848493e-11,-58.4541062801932
"251876","NC_035784.1",86309405,86309405,"+",1.34320633885362e-06,1.39533285668577e-05,-50.4385964912281
"254215","NC_035784.1",87735301,87735301,"+",1.51315370158068e-62,7.40230055652151e-59,55.2893518518519
"254314","NC_035784.1",87874189,87874189,"+",1.28880163234608e-14,5.56785523778278e-13,52.3349436392915
"254825","NC_035784.1",88305441,88305441,"+",5.28762076437487e-17,3.14772283683205e-15,52.9237288135593
"254920","NC_035784.1",88794180,88794180,"+",4.19543955713729e-60,1.66146334958298e-56,-64.7171121138494
"255096","NC_035784.1",89193227,89193227,"+",5.44190922994956e-25,8.55516151563526e-23,60.7658157602664
"255292","NC_035784.1",89588290,89588290,"+",3.60610025985669e-09,6.4935937267546e-08,52.1505376344086
"255679","NC_035784.1",90457417,90457417,"+",2.50732580313006e-47,3.30980808298332e-44,-80.0548589341693
"255888","NC_035784.1",90812485,90812485,"+",2.99231120342108e-17,1.84790329494097e-15,51.1895321173672
"256088","NC_035784.1",90909623,90909623,"+",2.16350803082117e-75,3.17514407502489e-71,-65.992154273091
"256450","NC_035784.1",91582933,91582933,"+",4.0289322734019e-20,3.57333786257541e-18,-53.8045112781955
"256783","NC_035784.1",92841544,92841544,"+",3.08626692502949e-17,1.90309931315408e-15,-56.289592760181
"258776","NC_035784.1",94932868,94932868,"+",3.89416623224716e-23,5.04704990485111e-21,51.7418394137701
"259284","NC_035784.1",95098214,95098214,"+",2.57769232640659e-10,5.71703707002426e-09,-50.6696428571429
"259517","NC_035784.1",96107107,96107107,"+",1.68145047901026e-47,2.27992260533805e-44,53.4160411453989
"260163","NC_035784.1",96552801,96552801,"+",6.84769561146376e-18,4.60991458405232e-16,50.0833333333333
"260734","NC_035784.1",97120641,97120641,"+",3.1453443297796e-50,5.162718603177e-47,54.5974765974766
"260976","NC_035784.1",97250746,97250746,"+",1.89633001080813e-09,3.5877465730679e-08,52.1881287726358
"262226","NC_035785.1",4685166,4685166,"+",8.43937012014634e-35,3.80061707783722e-32,74.0215053763441
"262343","NC_035785.1",4744968,4744968,"+",3.99786973867451e-37,2.21159675477341e-34,60.8271397746344
"262760","NC_035785.1",8268553,8268553,"+",1.70774521684653e-12,5.43035998150787e-11,-55.846917080085
"263477","NC_035785.1",11013151,11013151,"+",7.90954698241676e-21,7.63457994746189e-19,-52.3085610042132
"263740","NC_035785.1",12703932,12703932,"+",6.22713023405873e-30,1.70351890143369e-27,56.1190476190476
"264068","NC_035785.1",14156208,14156208,"+",1.64640047237861e-22,1.96724673882208e-20,64.4927536231884
"264449","NC_035785.1",14351205,14351205,"+",9.69116616732826e-42,8.03273409538012e-39,54.0512456598322
"264616","NC_035785.1",14598067,14598067,"+",7.51434239063208e-22,8.21540893574378e-20,55.8558558558559
"265769","NC_035785.1",16944853,16944853,"+",4.91287522400122e-18,3.36642467628716e-16,59.3941717791411
"265899","NC_035785.1",17356835,17356835,"+",3.93036328789287e-41,3.02650594049988e-38,58.6745689655172
"266958","NC_035785.1",29830588,29830588,"+",2.81967693791734e-42,2.45972845630911e-39,54.4203235944593
"267223","NC_035785.1",31238803,31238803,"+",1.15149582257922e-18,8.51473497409978e-17,59.6476816356334
"267827","NC_035785.1",31878920,31878920,"+",4.36528362003622e-24,6.25557940329577e-22,-57.516339869281
"268653","NC_035785.1",32529156,32529156,"+",8.43538762786951e-23,1.0413400630948e-20,-50.3212908753391
"269332","NC_035785.1",33207618,33207618,"+",9.75452024171119e-48,1.36722426759821e-44,51.3123359580052
"271139","NC_035785.1",35798192,35798192,"+",4.00538755796487e-50,6.53141019722262e-47,-52.6616729522585
"273868","NC_035785.1",41843042,41843042,"+",1.20224379017428e-14,5.21014919169094e-13,-55.5555555555556
"276013","NC_035785.1",43783768,43783768,"+",2.04575339441277e-68,1.59498700293459e-64,55.6698564593301
"280289","NC_035786.1",4921576,4921576,"+",5.64816223297449e-29,1.39245284346893e-26,-57.2532188841202
"280809","NC_035786.1",8624214,8624214,"+",2.41710871636088e-20,2.19448846526367e-18,60.4520547945206
"281149","NC_035786.1",9998395,9998395,"+",2.29224214690257e-21,2.36906553185238e-19,52.7522154055896
"281267","NC_035786.1",11897415,11897415,"+",9.26399062807751e-16,4.68248939389297e-14,56.2288073123987
"281444","NC_035786.1",13808096,13808096,"+",8.57004436976508e-43,7.77506848166136e-40,63.8273651414991
"282114","NC_035786.1",14799932,14799932,"+",6.45770480119302e-75,8.95075211124056e-71,-64.1468875951635
"282928","NC_035786.1",18065666,18065666,"+",9.45766904796323e-15,4.15275901453144e-13,50.3887510339123
"284527","NC_035786.1",29945222,29945222,"+",2.26637507121209e-13,8.25337661981906e-12,54.038882803943
"284990","NC_035786.1",33053639,33053639,"+",5.7475139013037e-21,5.64102897507512e-19,50.709219858156
"285194","NC_035786.1",33817806,33817806,"+",3.83947429095481e-34,1.61264645143613e-31,55.107230874102
"285418","NC_035786.1",34083839,34083839,"+",3.79744609828359e-22,4.3123639571344e-20,-59.2037890424987
"285549","NC_035786.1",34109668,34109668,"+",7.33628526835859e-38,4.30666535472575e-35,66.0388332140301
"286080","NC_035786.1",34368875,34368875,"+",6.14422824387004e-57,1.76198389319494e-53,-51.9849035504613
"287135","NC_035786.1",38651249,38651249,"+",5.6845060387841e-60,2.18189185905594e-56,-50.8567673296123
"287158","NC_035786.1",38653052,38653052,"+",3.95108093833925e-35,1.81205290386507e-32,53.4679312901631
"287920","NC_035786.1",40104349,40104349,"+",2.89979953323166e-31,9.29912798434629e-29,62.3566391980291
"288467","NC_035786.1",41487754,41487754,"+",9.42584059182696e-47,1.19982488656905e-43,-51.0907661915585
"288468","NC_035786.1",41487758,41487758,"+",8.67022589378641e-60,3.18108553141521e-56,-67.7925730356425
"288489","NC_035786.1",41491820,41491820,"+",1.07491472851122e-22,1.31011680471542e-20,50.8469387755102
"288556","NC_035786.1",41858572,41858572,"+",5.05244911024724e-29,1.25177514390185e-26,-50.2873867202652
"288734","NC_035786.1",42150387,42150387,"+",1.83369122545463e-16,1.01528709437199e-14,-51.1335381015065
"288961","NC_035786.1",42411777,42411777,"+",8.29823688193757e-45,8.84756612178454e-42,-64.4565217391304
"289015","NC_035786.1",42414570,42414570,"+",2.22618907718823e-30,6.35483766977145e-28,56.1601415616014
"289074","NC_035786.1",42447009,42447009,"+",1.03768515114069e-56,2.90890435533505e-53,-61.559013380071
"289322","NC_035786.1",42515700,42515700,"+",4.67008072690838e-19,3.62972064628559e-17,52.1265851195152
"289487","NC_035786.1",42548091,42548091,"+",6.36718612344466e-27,1.25776075893797e-24,50.3655978423734
"289891","NC_035786.1",42612850,42612850,"+",1.37380825421961e-15,6.77911345766004e-14,56.9444444444444
"290739","NC_035786.1",43235782,43235782,"+",4.72226525930312e-23,6.0387486803152e-21,-53.2911392405063
"290745","NC_035786.1",43236838,43236838,"+",1.51880959141158e-12,4.8705452265002e-11,-53.0769230769231
"290764","NC_035786.1",43256646,43256646,"+",3.74008396244442e-28,8.49831565514838e-26,-59.5019659239843
"292868","NC_035786.1",49056852,49056852,"+",1.05077580112701e-57,3.40465557375398e-54,-57.3039060019054
"293774","NC_035786.1",50905233,50905233,"+",1.86696992413504e-38,1.16447770175933e-35,50.5766884773206
"295065","NC_035786.1",53586489,53586489,"+",4.21501675335301e-23,5.44028056301662e-21,-51.7045454545455
"296581","NC_035786.1",57121447,57121447,"+",1.14693773171306e-27,2.46893837872541e-25,56.4992566737767
"297303","NC_035787.1",2052511,2052511,"+",8.6028841235933e-29,2.08382236495929e-26,55
"298091","NC_035787.1",7855103,7855103,"+",2.24964339417924e-23,2.9886285375964e-21,-51.8253968253968
"298093","NC_035787.1",7855121,7855121,"+",1.2503028854525e-40,9.25633744998295e-38,-63.2991281176223
"298310","NC_035787.1",8607356,8607356,"+",3.91801438750683e-57,1.15000822655905e-53,50.7922940364258
"298472","NC_035787.1",8650893,8650893,"+",2.49035580926784e-24,3.65267417435978e-22,-50.100713158038
"299743","NC_035787.1",14736344,14736344,"+",9.45247197193731e-71,9.07038865945857e-67,56.7614719249377
"300311","NC_035787.1",18018537,18018537,"+",5.42508505237036e-57,1.57384495542958e-53,52.9734077313628
"300577","NC_035787.1",19062110,19062110,"+",2.55023967772175e-36,1.30917762879561e-33,-51.3782460621541
"301211","NC_035787.1",23056763,23056763,"+",6.50100621073687e-52,1.21950275653076e-48,-55.4496310906567
"301697","NC_035787.1",26136337,26136337,"+",3.80539817175558e-59,1.31862545473043e-55,-58.6526315789474
"301878","NC_035787.1",26805834,26805834,"+",1.71850851874559e-27,3.59992766321338e-25,67.1969696969697
"304484","NC_035787.1",35987932,35987932,"+",1.22842204764656e-58,4.19834949314358e-55,-68.1809880376221
"305535","NC_035787.1",36929768,36929768,"+",4.63012179214093e-25,7.32511703663613e-23,58.9304029304029
"306881","NC_035787.1",40995377,40995377,"+",3.55426488137567e-48,5.1257513371158e-45,69.1246958188924
"306907","NC_035787.1",41010274,41010274,"+",1.3525052122874e-30,4.00756617435077e-28,52.8357331766089
"307240","NC_035787.1",42603399,42603399,"+",1.00297407367029e-17,6.58506333900133e-16,57.2930866601753
"307547","NC_035787.1",42755938,42755938,"+",4.07843735072738e-11,1.0423386421701e-09,-54.9019607843137
"308308","NC_035787.1",43903511,43903511,"+",3.94283200281061e-17,2.40102208797816e-15,-52.9679291147181
"308489","NC_035787.1",44016222,44016222,"+",4.62485470414356e-39,3.05253139884904e-36,70.3349833083919
"308536","NC_035787.1",44144693,44144693,"+",7.83820512484769e-20,6.69711288886922e-18,50.4798540609137
"309354","NC_035787.1",45643699,45643699,"+",2.75665429872385e-24,4.01963059490548e-22,-54.2735042735043
"309418","NC_035787.1",45654371,45654371,"+",4.78138776075404e-15,2.19648382306088e-13,52.7235564639755
"309480","NC_035787.1",45658937,45658937,"+",1.92355457593792e-36,9.9980918405108e-34,-56.3772264631043
"309497","NC_035787.1",45660029,45660029,"+",1.8982941593988e-67,1.43517023277559e-63,-57.9658751099384
"309895","NC_035787.1",46132618,46132618,"+",4.78306084161871e-41,3.67177779053934e-38,-52.7268176971121
"310361","NC_035787.1",47224357,47224357,"+",7.22794668460793e-38,4.25307391208804e-35,-50.4090310823125
"310528","NC_035787.1",47281093,47281093,"+",2.8342292164875e-25,4.59462633115388e-23,50.9390629784628
"311165","NC_035787.1",47787951,47787951,"+",1.4910655694949e-26,2.80336511969869e-24,-63.433014354067
"311403","NC_035787.1",47990102,47990102,"+",1.59743329475915e-66,1.10706743926959e-62,-68.5806467263421
"311439","NC_035787.1",48000628,48000628,"+",1.56922256410659e-13,5.83379483755432e-12,-54.3928665093103
"312280","NC_035787.1",48392397,48392397,"+",2.44428510287605e-16,1.32801759125977e-14,-51.4386337962655
"313685","NC_035787.1",51474327,51474327,"+",1.89775288978816e-76,2.95919459526307e-72,-55.274848102717
"313825","NC_035787.1",52112611,52112611,"+",1.42184465514424e-39,9.69225676214825e-37,-51.7070129650567
"314622","NC_035787.1",52788270,52788270,"+",1.13455775047218e-68,9.1310087604024e-65,-65.9638009049774
"315352","NC_035787.1",53342425,53342425,"+",2.82108439414461e-57,8.58333518691727e-54,-57.6176430660628
"315502","NC_035787.1",53514334,53514334,"+",7.47658204568205e-19,5.65939161231323e-17,52.3915697828741
"315562","NC_035787.1",53528805,53528805,"+",7.29873176496525e-33,2.73417948502058e-30,63.8886075949367
"315703","NC_035787.1",54271742,54271742,"+",9.33390916375267e-11,2.24433381702109e-09,-58.2417582417582
"315750","NC_035787.1",54652600,54652600,"+",1.03036394491181e-26,1.99275904592799e-24,60.7785393017777
"316205","NC_035787.1",55630870,55630870,"+",2.41405403494381e-41,1.91201052874126e-38,-59.478650400305
"316284","NC_035787.1",55858948,55858948,"+",1.87981931766057e-24,2.79664210546268e-22,50.5384859043396
"316405","NC_035787.1",55930619,55930619,"+",3.05422059431866e-23,4.00840994268851e-21,52.3070987654321
"316414","NC_035787.1",55936732,55936732,"+",9.92076147315789e-27,1.92467712933642e-24,-50.455680977054
"316522","NC_035787.1",56242011,56242011,"+",5.07577925254444e-56,1.34718959206086e-52,-51.1975694262166
"316622","NC_035787.1",56264363,56264363,"+",8.08610030400708e-11,1.96474915461429e-09,63.0371297455152
"317670","NC_035787.1",59103899,59103899,"+",5.21958071306698e-37,2.85577916891355e-34,-53.356401384083
"317679","NC_035787.1",59147924,59147924,"+",7.48290691240408e-41,5.58956128434857e-38,-50.8178620285323
"317782","NC_035787.1",59175631,59175631,"+",5.29324017028666e-11,1.3271154946917e-09,62.9644268774704
"317791","NC_035787.1",59176226,59176226,"+",1.61269670493539e-40,1.18688009589663e-37,-61.244616709733
"318010","NC_035787.1",59437353,59437353,"+",3.10762563279296e-44,3.19062870260012e-41,-58.3245345929425
"319462","NC_035787.1",60366843,60366843,"+",3.87800141448104e-19,3.04540176193935e-17,-51.4767728525161
"321163","NC_035787.1",61149802,61149802,"+",4.40697494371766e-17,2.66544959831286e-15,-53.7004442209371
"322245","NC_035787.1",61702195,61702195,"+",1.61354232592771e-14,6.8755478536635e-13,52.6436781609195
"322903","NC_035787.1",61910997,61910997,"+",3.96959119225351e-42,3.40335020766514e-39,-59.9215466517232
"322907","NC_035787.1",61911190,61911190,"+",1.1824001369182e-13,4.46762816745648e-12,-50.3508771929825
"324486","NC_035787.1",63698647,63698647,"+",9.31291514262114e-35,4.17142362967063e-32,55.8712121212121
"324597","NC_035787.1",64163922,64163922,"+",1.40826564304725e-27,2.98005737302864e-25,56.1611529642974
"324598","NC_035787.1",64163924,64163924,"+",6.0100508204722e-32,2.07106354627482e-29,51.0367739718181
"324984","NC_035787.1",64479022,64479022,"+",3.16275799209367e-18,2.22087748192926e-16,61.7647058823529
"325794","NC_035787.1",69040757,69040757,"+",1.83903103499271e-20,1.6955676125764e-18,51.8523802729824
"325913","NC_035787.1",69874030,69874030,"+",1.76953672845303e-24,2.64519133221139e-22,-59.149959903769
"325994","NC_035787.1",70578759,70578759,"+",1.86587000427807e-31,6.08518511443404e-29,-54.8344947735192
