A2ASS6	XM_022469626.1	2.3
A2ASS6	XM_022469626.1	2.4
A2ASS6	XM_022469626.1	2.5
A2ASS6	XM_022469626.1	2.5
A2ASS6	XM_022469626.1	2.6
A2ASS6	XM_022469626.1	2.6
A2ASS6	XM_022469626.1	2.8
A2ASS6	XM_022469626.1	2.8
A2ASS6	XM_022469626.1	2.8
A2ASS6	XM_022469626.1	2.8
A2ASS6	XM_022469626.1	2.9
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-04
A2ASS6	XM_022469626.1	3.00E-05
A2ASS6	XM_022469626.1	3.00E-05
A2ASS6	XM_022469626.1	3.00E-05
A2ASS6	XM_022469626.1	3.00E-06
A2ASS6	XM_022469626.1	3.00E-06
A2ASS6	XM_022469626.1	3.00E-06
A2ASS6	XM_022469626.1	3.00E-07
A2ASS6	XM_022469626.1	3.00E-07
A2ASS6	XM_022469626.1	3.00E-07
A2ASS6	XM_022469626.1	3.00E-08
A2ASS6	XM_022469626.1	3.00E-08
A2ASS6	XM_022469626.1	3.00E-08
A2ASS6	XM_022469626.1	3.00E-08
A2ASS6	XM_022469626.1	3.00E-08
A2ASS6	XM_022469626.1	3.00E-09
A2ASS6	XM_022469626.1	3.00E-09
A2ASS6	XM_022469626.1	3.00E-09
A2ASS6	XM_022469626.1	3.00E-09
A2ASS6	XM_022469626.1	3.00E-10
A2ASS6	XM_022469626.1	3.00E-11
A2ASS6	XM_022469626.1	3.00E-12
A2ASS6	XM_022469626.1	3.00E-12
A2ASS6	XM_022469626.1	3.00E-13
A2ASS6	XM_022469626.1	3.00E-13
A2ASS6	XM_022469626.1	3.00E-16
A2ASS6	XM_022469626.1	3.00E-18
A2ASS6	XM_022469626.1	3.00E-19
A2ASS6	XM_022469626.1	3.00E-20
A2ASS6	XM_022469626.1	3.00E-24
A2ASS6	XM_022469626.1	3.00E-25
A2ASS6	XM_022469626.1	3.00E-29
A2ASS6	XM_022469626.1	3.00E-32
A2ASS6	XM_022469626.1	3.00E-35
A2ASS6	XM_022469626.1	3.00E-36
A2ASS6	XM_022469626.1	3.00E-36
A2ASS6	XM_022469626.1	3.00E-36
A2ASS6	XM_022469626.1	3.00E-37
A2ASS6	XM_022469626.1	3.00E-40
A2ASS6	XM_022469626.1	3.00E-40
A2ASS6	XM_022469626.1	3.00E-43
A2ASS6	XM_022469626.1	3.00E-43
A2ASS6	XM_022469626.1	3.00E-43
A2ASS6	XM_022469626.1	3.00E-48
A2ASS6	XM_022469626.1	3.2
A2ASS6	XM_022469626.1	3.3
A2ASS6	XM_022469626.1	3.4
A2ASS6	XM_022469626.1	3.4
A2ASS6	XM_022469626.1	3.5
A2ASS6	XM_022469626.1	3.6
A2ASS6	XM_022469626.1	3.6
A2ASS6	XM_022469626.1	3.8
A2ASS6	XM_022469626.1	3.8
A2ASS6	XM_022469626.1	4.00E-04
A2ASS6	XM_022469626.1	4.00E-04
A2ASS6	XM_022469626.1	4.00E-04
A2ASS6	XM_022469626.1	4.00E-05
A2ASS6	XM_022469626.1	4.00E-05
A2ASS6	XM_022469626.1	4.00E-05
A2ASS6	XM_022469626.1	4.00E-06
A2ASS6	XM_022469626.1	4.00E-06
A2ASS6	XM_022469626.1	4.00E-06
A2ASS6	XM_022469626.1	4.00E-06
A2ASS6	XM_022469626.1	4.00E-07
A2ASS6	XM_022469626.1	4.00E-07
A2ASS6	XM_022469626.1	4.00E-08
A2ASS6	XM_022469626.1	4.00E-08
A2ASS6	XM_022469626.1	4.00E-09
A2ASS6	XM_022469626.1	4.00E-09
A2ASS6	XM_022469626.1	4.00E-10
A2ASS6	XM_022469626.1	4.00E-11
A2ASS6	XM_022469626.1	4.00E-12
A2ASS6	XM_022469626.1	4.00E-12
A2ASS6	XM_022469626.1	4.00E-13
A2ASS6	XM_022469626.1	4.00E-16
A2ASS6	XM_022469626.1	4.00E-17
A2ASS6	XM_022469626.1	4.00E-18
A2ASS6	XM_022469626.1	4.00E-21
A2ASS6	XM_022469626.1	4.00E-25
A2ASS6	XM_022469626.1	4.00E-25
A2ASS6	XM_022469626.1	4.00E-39
A2ASS6	XM_022469626.1	4.00E-43
A2ASS6	XM_022469626.1	4.00E-51
A2ASS6	XM_022469626.1	4.00E-55
A2ASS6	XM_022469626.1	4.3
A2ASS6	XM_022469626.1	4.4
A2ASS6	XM_022469626.1	4.5
A2ASS6	XM_022469626.1	4.7
A2ASS6	XM_022469626.1	4.7
A2ASS6	XM_022469626.1	4.7
A2ASS6	XM_022469626.1	4.7
A2ASS6	XM_022469626.1	4.9
A2ASS6	XM_022469626.1	5
A2ASS6	XM_022469626.1	5.00E-04
A2ASS6	XM_022469626.1	5.00E-04
A2ASS6	XM_022469626.1	5.00E-05
A2ASS6	XM_022469626.1	5.00E-05
A2ASS6	XM_022469626.1	5.00E-05
A2ASS6	XM_022469626.1	5.00E-06
A2ASS6	XM_022469626.1	5.00E-06
A2ASS6	XM_022469626.1	5.00E-08
A2ASS6	XM_022469626.1	5.00E-09
A2ASS6	XM_022469626.1	5.00E-09
A2ASS6	XM_022469626.1	5.00E-11
A2ASS6	XM_022469626.1	5.00E-11
A2ASS6	XM_022469626.1	5.00E-16
A2ASS6	XM_022469626.1	5.00E-18
A2ASS6	XM_022469626.1	5.00E-19
A2ASS6	XM_022469626.1	5.00E-36
A2ASS6	XM_022469626.1	5.00E-36
A2ASS6	XM_022469626.1	5.00E-37
A2ASS6	XM_022469626.1	5.00E-49
A2ASS6	XM_022469626.1	5.1
A2ASS6	XM_022469626.1	5.2
A2ASS6	XM_022469626.1	5.3
A2ASS6	XM_022469626.1	5.3
A2ASS6	XM_022469626.1	5.3
A2ASS6	XM_022469626.1	5.4
A2ASS6	XM_022469626.1	5.4
A2ASS6	XM_022469626.1	5.5
A2ASS6	XM_022469626.1	5.5
A2ASS6	XM_022469626.1	5.8
A2ASS6	XM_022469626.1	5.9
A2ASS6	XM_022469626.1	6
A2ASS6	XM_022469626.1	6.00E-04
A2ASS6	XM_022469626.1	6.00E-04
A2ASS6	XM_022469626.1	6.00E-04
A2ASS6	XM_022469626.1	6.00E-05
A2ASS6	XM_022469626.1	6.00E-05
A2ASS6	XM_022469626.1	6.00E-05
A2ASS6	XM_022469626.1	6.00E-05
A2ASS6	XM_022469626.1	6.00E-06
A2ASS6	XM_022469626.1	6.00E-08
A2ASS6	XM_022469626.1	6.00E-09
A2ASS6	XM_022469626.1	6.00E-09
A2ASS6	XM_022469626.1	6.00E-10
A2ASS6	XM_022469626.1	6.00E-10
A2ASS6	XM_022469626.1	6.00E-13
A2ASS6	XM_022469626.1	6.00E-13
A2ASS6	XM_022469626.1	6.00E-17
A2ASS6	XM_022469626.1	6.00E-23
A2ASS6	XM_022469626.1	6.00E-38
A2ASS6	XM_022469626.1	6.00E-43
A2ASS6	XM_022469626.1	6.00E-44
A2ASS6	XM_022469626.1	6.00E-50
A2ASS6	XM_022469626.1	6.00E-56
A2ASS6	XM_022469626.1	6.3
A2ASS6	XM_022469626.1	6.3
A2ASS6	XM_022469626.1	6.5
A2ASS6	XM_022469626.1	6.6
A2ASS6	XM_022469626.1	6.9
A2ASS6	XM_022469626.1	7
A2ASS6	XM_022469626.1	7
A2ASS6	XM_022469626.1	7.00E-04
A2ASS6	XM_022469626.1	7.00E-05
A2ASS6	XM_022469626.1	7.00E-06
A2ASS6	XM_022469626.1	7.00E-07
A2ASS6	XM_022469626.1	7.00E-10
A2ASS6	XM_022469626.1	7.00E-10
A2ASS6	XM_022469626.1	7.00E-15
A2ASS6	XM_022469626.1	7.00E-18
A2ASS6	XM_022469626.1	7.00E-19
A2ASS6	XM_022469626.1	7.00E-26
A2ASS6	XM_022469626.1	7.00E-33
A2ASS6	XM_022469626.1	7.00E-40
A2ASS6	XM_022469626.1	7.00E-49
A2ASS6	XM_022469626.1	7.00E-51
A2ASS6	XM_022469626.1	7.1
A2ASS6	XM_022469626.1	7.4
A2ASS6	XM_022469626.1	7.5
A2ASS6	XM_022469626.1	7.8
A2ASS6	XM_022469626.1	7.8
A2ASS6	XM_022469626.1	7.8
A2ASS6	XM_022469626.1	8.00E-04
A2ASS6	XM_022469626.1	8.00E-04
A2ASS6	XM_022469626.1	8.00E-04
A2ASS6	XM_022469626.1	8.00E-04
A2ASS6	XM_022469626.1	8.00E-04
A2ASS6	XM_022469626.1	8.00E-05
A2ASS6	XM_022469626.1	8.00E-06
A2ASS6	XM_022469626.1	8.00E-07
A2ASS6	XM_022469626.1	8.00E-07
A2ASS6	XM_022469626.1	8.00E-10
A2ASS6	XM_022469626.1	8.00E-11
A2ASS6	XM_022469626.1	8.00E-12
A2ASS6	XM_022469626.1	8.00E-14
A2ASS6	XM_022469626.1	8.00E-16
A2ASS6	XM_022469626.1	8.00E-25
A2ASS6	XM_022469626.1	8.00E-38
A2ASS6	XM_022469626.1	8.00E-43
A2ASS6	XM_022469626.1	8.2
A2ASS6	XM_022469626.1	8.3
A2ASS6	XM_022469626.1	8.6
A2ASS6	XM_022469626.1	8.7
A2ASS6	XM_022469626.1	9.00E-04
A2ASS6	XM_022469626.1	9.00E-05
A2ASS6	XM_022469626.1	9.00E-05
A2ASS6	XM_022469626.1	9.00E-07
A2ASS6	XM_022469626.1	9.00E-07
A2ASS6	XM_022469626.1	9.00E-07
A2ASS6	XM_022469626.1	9.00E-09
A2ASS6	XM_022469626.1	9.00E-13
A2ASS6	XM_022469626.1	9.00E-16
A2ASS6	XM_022469626.1	9.00E-21
A2ASS6	XM_022469626.1	9.00E-37
A2ASS6	XM_022469626.1	9.00E-40
A2ASS6	XM_022469626.1	9.00E-41
A2ASS6	XM_022469626.1	9.2
A2ASS6	XM_022469627.1	0.001
A2ASS6	XM_022469627.1	0.001
A2ASS6	XM_022469627.1	0.001
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.002
A2ASS6	XM_022469627.1	0.003
A2ASS6	XM_022469627.1	0.003
A2ASS6	XM_022469627.1	0.003
A2ASS6	XM_022469627.1	0.003
A2ASS6	XM_022469627.1	0.003
A2ASS6	XM_022469627.1	0.004
A2ASS6	XM_022469627.1	0.004
A2ASS6	XM_022469627.1	0.005
A2ASS6	XM_022469627.1	0.005
A2ASS6	XM_022469627.1	0.006
A2ASS6	XM_022469627.1	0.006
A2ASS6	XM_022469627.1	0.006
A2ASS6	XM_022469627.1	0.006
A2ASS6	XM_022469627.1	0.007
A2ASS6	XM_022469627.1	0.008
A2ASS6	XM_022469627.1	0.009
A2ASS6	XM_022469627.1	0.009
A2ASS6	XM_022469627.1	0.01
A2ASS6	XM_022469627.1	0.011
A2ASS6	XM_022469627.1	0.011
A2ASS6	XM_022469627.1	0.014
A2ASS6	XM_022469627.1	0.017
A2ASS6	XM_022469627.1	0.018
A2ASS6	XM_022469627.1	0.018
A2ASS6	XM_022469627.1	0.018
A2ASS6	XM_022469627.1	0.019
A2ASS6	XM_022469627.1	0.022
A2ASS6	XM_022469627.1	0.026
A2ASS6	XM_022469627.1	0.026
A2ASS6	XM_022469627.1	0.027
A2ASS6	XM_022469627.1	0.028
A2ASS6	XM_022469627.1	0.028
A2ASS6	XM_022469627.1	0.038
A2ASS6	XM_022469627.1	0.04
A2ASS6	XM_022469627.1	0.042
A2ASS6	XM_022469627.1	0.044
A2ASS6	XM_022469627.1	0.047
A2ASS6	XM_022469627.1	0.054
A2ASS6	XM_022469627.1	0.057
A2ASS6	XM_022469627.1	0.062
A2ASS6	XM_022469627.1	0.066
A2ASS6	XM_022469627.1	0.071
A2ASS6	XM_022469627.1	0.075
A2ASS6	XM_022469627.1	0.076
A2ASS6	XM_022469627.1	0.079
A2ASS6	XM_022469627.1	0.084
A2ASS6	XM_022469627.1	0.096
A2ASS6	XM_022469627.1	0.096
A2ASS6	XM_022469627.1	0.11
A2ASS6	XM_022469627.1	0.12
A2ASS6	XM_022469627.1	0.12
A2ASS6	XM_022469627.1	0.16
A2ASS6	XM_022469627.1	0.16
A2ASS6	XM_022469627.1	0.18
A2ASS6	XM_022469627.1	0.2
A2ASS6	XM_022469627.1	0.22
A2ASS6	XM_022469627.1	0.22
A2ASS6	XM_022469627.1	0.23
A2ASS6	XM_022469627.1	0.24
A2ASS6	XM_022469627.1	0.26
A2ASS6	XM_022469627.1	0.26
A2ASS6	XM_022469627.1	0.26
A2ASS6	XM_022469627.1	0.26
A2ASS6	XM_022469627.1	0.28
A2ASS6	XM_022469627.1	0.28
A2ASS6	XM_022469627.1	0.29
A2ASS6	XM_022469627.1	0.31
A2ASS6	XM_022469627.1	0.31
A2ASS6	XM_022469627.1	0.35
A2ASS6	XM_022469627.1	0.37
A2ASS6	XM_022469627.1	0.38
A2ASS6	XM_022469627.1	0.4
A2ASS6	XM_022469627.1	0.42
A2ASS6	XM_022469627.1	0.42
A2ASS6	XM_022469627.1	0.43
A2ASS6	XM_022469627.1	0.44
A2ASS6	XM_022469627.1	0.45
A2ASS6	XM_022469627.1	0.46
A2ASS6	XM_022469627.1	0.47
A2ASS6	XM_022469627.1	0.5
A2ASS6	XM_022469627.1	0.57
A2ASS6	XM_022469627.1	0.58
A2ASS6	XM_022469627.1	0.61
A2ASS6	XM_022469627.1	0.7
A2ASS6	XM_022469627.1	0.72
A2ASS6	XM_022469627.1	0.74
A2ASS6	XM_022469627.1	0.83
A2ASS6	XM_022469627.1	0.94
A2ASS6	XM_022469627.1	0.96
A2ASS6	XM_022469627.1	0.97
A2ASS6	XM_022469627.1	1.00E-04
A2ASS6	XM_022469627.1	1.00E-04
A2ASS6	XM_022469627.1	1.00E-05
A2ASS6	XM_022469627.1	1.00E-05
A2ASS6	XM_022469627.1	1.00E-05
A2ASS6	XM_022469627.1	1.00E-05
A2ASS6	XM_022469627.1	1.00E-05
A2ASS6	XM_022469627.1	1.00E-05
A2ASS6	XM_022469627.1	1.00E-05
A2ASS6	XM_022469627.1	1.00E-06
A2ASS6	XM_022469627.1	1.00E-06
A2ASS6	XM_022469627.1	1.00E-08
A2ASS6	XM_022469627.1	1.00E-08
A2ASS6	XM_022469627.1	1.00E-09
A2ASS6	XM_022469627.1	1.00E-10
A2ASS6	XM_022469627.1	1.00E-10
A2ASS6	XM_022469627.1	1.00E-12
A2ASS6	XM_022469627.1	1.00E-15
A2ASS6	XM_022469627.1	1.00E-17
A2ASS6	XM_022469627.1	1.00E-18
A2ASS6	XM_022469627.1	1.00E-19
A2ASS6	XM_022469627.1	1.00E-23
A2ASS6	XM_022469627.1	1.00E-24
A2ASS6	XM_022469627.1	1.00E-25
A2ASS6	XM_022469627.1	1.00E-28
A2ASS6	XM_022469627.1	1.00E-29
A2ASS6	XM_022469627.1	1.00E-30
A2ASS6	XM_022469627.1	1.00E-31
A2ASS6	XM_022469627.1	1.00E-32
A2ASS6	XM_022469627.1	1.00E-34
A2ASS6	XM_022469627.1	1.00E-36
A2ASS6	XM_022469627.1	1.00E-36
A2ASS6	XM_022469627.1	1.00E-39
A2ASS6	XM_022469627.1	1.00E-40
A2ASS6	XM_022469627.1	1.00E-42
A2ASS6	XM_022469627.1	1.00E-42
A2ASS6	XM_022469627.1	1.00E-42
A2ASS6	XM_022469627.1	1.00E-50
A2ASS6	XM_022469627.1	1.00E-54
A2ASS6	XM_022469627.1	1.1
A2ASS6	XM_022469627.1	1.1
A2ASS6	XM_022469627.1	1.2
A2ASS6	XM_022469627.1	1.2
A2ASS6	XM_022469627.1	1.3
A2ASS6	XM_022469627.1	1.3
A2ASS6	XM_022469627.1	1.5
A2ASS6	XM_022469627.1	1.5
A2ASS6	XM_022469627.1	1.6
A2ASS6	XM_022469627.1	1.9
A2ASS6	XM_022469627.1	2
A2ASS6	XM_022469627.1	2
A2ASS6	XM_022469627.1	2
A2ASS6	XM_022469627.1	2.00E-04
A2ASS6	XM_022469627.1	2.00E-04
A2ASS6	XM_022469627.1	2.00E-05
A2ASS6	XM_022469627.1	2.00E-05
A2ASS6	XM_022469627.1	2.00E-05
A2ASS6	XM_022469627.1	2.00E-06
A2ASS6	XM_022469627.1	2.00E-06
A2ASS6	XM_022469627.1	2.00E-06
A2ASS6	XM_022469627.1	2.00E-06
A2ASS6	XM_022469627.1	2.00E-07
A2ASS6	XM_022469627.1	2.00E-07
A2ASS6	XM_022469627.1	2.00E-07
A2ASS6	XM_022469627.1	2.00E-07
A2ASS6	XM_022469627.1	2.00E-07
A2ASS6	XM_022469627.1	2.00E-08
A2ASS6	XM_022469627.1	2.00E-12
A2ASS6	XM_022469627.1	2.00E-13
A2ASS6	XM_022469627.1	2.00E-13
A2ASS6	XM_022469627.1	2.00E-14
A2ASS6	XM_022469627.1	2.00E-14
A2ASS6	XM_022469627.1	2.00E-15
A2ASS6	XM_022469627.1	2.00E-16
A2ASS6	XM_022469627.1	2.00E-18
A2ASS6	XM_022469627.1	2.00E-20
A2ASS6	XM_022469627.1	2.00E-24
A2ASS6	XM_022469627.1	2.00E-24
A2ASS6	XM_022469627.1	2.00E-25
A2ASS6	XM_022469627.1	2.00E-28
A2ASS6	XM_022469627.1	2.00E-28
A2ASS6	XM_022469627.1	2.00E-31
A2ASS6	XM_022469627.1	2.00E-32
A2ASS6	XM_022469627.1	2.00E-32
A2ASS6	XM_022469627.1	2.00E-34
A2ASS6	XM_022469627.1	2.00E-35
A2ASS6	XM_022469627.1	2.00E-36
A2ASS6	XM_022469627.1	2.00E-37
A2ASS6	XM_022469627.1	2.00E-38
A2ASS6	XM_022469627.1	2.00E-39
A2ASS6	XM_022469627.1	2.00E-40
A2ASS6	XM_022469627.1	2.00E-42
A2ASS6	XM_022469627.1	2.00E-42
A2ASS6	XM_022469627.1	2.00E-43
A2ASS6	XM_022469627.1	2.3
A2ASS6	XM_022469627.1	2.3
A2ASS6	XM_022469627.1	2.4
A2ASS6	XM_022469627.1	2.5
A2ASS6	XM_022469627.1	2.6
A2ASS6	XM_022469627.1	2.7
A2ASS6	XM_022469627.1	2.8
A2ASS6	XM_022469627.1	2.9
A2ASS6	XM_022469627.1	3.00E-04
A2ASS6	XM_022469627.1	3.00E-04
A2ASS6	XM_022469627.1	3.00E-04
A2ASS6	XM_022469627.1	3.00E-04
A2ASS6	XM_022469627.1	3.00E-04
A2ASS6	XM_022469627.1	3.00E-05
A2ASS6	XM_022469627.1	3.00E-05
A2ASS6	XM_022469627.1	3.00E-06
A2ASS6	XM_022469627.1	3.00E-06
A2ASS6	XM_022469627.1	3.00E-07
A2ASS6	XM_022469627.1	3.00E-08
A2ASS6	XM_022469627.1	3.00E-09
A2ASS6	XM_022469627.1	3.00E-09
A2ASS6	XM_022469627.1	3.00E-09
A2ASS6	XM_022469627.1	3.00E-09
A2ASS6	XM_022469627.1	3.00E-11
A2ASS6	XM_022469627.1	3.00E-12
A2ASS6	XM_022469627.1	3.00E-14
A2ASS6	XM_022469627.1	3.00E-15
A2ASS6	XM_022469627.1	3.00E-16
A2ASS6	XM_022469627.1	3.00E-18
A2ASS6	XM_022469627.1	3.00E-29
A2ASS6	XM_022469627.1	3.00E-30
A2ASS6	XM_022469627.1	3.00E-30
A2ASS6	XM_022469627.1	3.00E-31
A2ASS6	XM_022469627.1	3.00E-32
A2ASS6	XM_022469627.1	3.00E-32
A2ASS6	XM_022469627.1	3.00E-35
A2ASS6	XM_022469627.1	3.00E-37
A2ASS6	XM_022469627.1	3.00E-38
A2ASS6	XM_022469627.1	3.00E-40
A2ASS6	XM_022469627.1	3.00E-40
A2ASS6	XM_022469627.1	3.2
A2ASS6	XM_022469627.1	3.3
A2ASS6	XM_022469627.1	3.5
A2ASS6	XM_022469627.1	3.6
A2ASS6	XM_022469627.1	3.8
A2ASS6	XM_022469627.1	3.8
A2ASS6	XM_022469627.1	3.9
A2ASS6	XM_022469627.1	4
A2ASS6	XM_022469627.1	4
A2ASS6	XM_022469627.1	4.00E-04
A2ASS6	XM_022469627.1	4.00E-04
A2ASS6	XM_022469627.1	4.00E-04
A2ASS6	XM_022469627.1	4.00E-05
A2ASS6	XM_022469627.1	4.00E-05
A2ASS6	XM_022469627.1	4.00E-06
A2ASS6	XM_022469627.1	4.00E-07
A2ASS6	XM_022469627.1	4.00E-08
A2ASS6	XM_022469627.1	4.00E-09
A2ASS6	XM_022469627.1	4.00E-09
A2ASS6	XM_022469627.1	4.00E-09
A2ASS6	XM_022469627.1	4.00E-09
A2ASS6	XM_022469627.1	4.00E-11
A2ASS6	XM_022469627.1	4.00E-12
A2ASS6	XM_022469627.1	4.00E-13
A2ASS6	XM_022469627.1	4.00E-13
A2ASS6	XM_022469627.1	4.00E-13
A2ASS6	XM_022469627.1	4.00E-18
A2ASS6	XM_022469627.1	4.00E-19
A2ASS6	XM_022469627.1	4.00E-22
A2ASS6	XM_022469627.1	4.00E-24
A2ASS6	XM_022469627.1	4.00E-27
A2ASS6	XM_022469627.1	4.00E-29
A2ASS6	XM_022469627.1	4.00E-32
A2ASS6	XM_022469627.1	4.00E-35
A2ASS6	XM_022469627.1	4.00E-36
A2ASS6	XM_022469627.1	4.00E-42
A2ASS6	XM_022469627.1	4.00E-49
A2ASS6	XM_022469627.1	4.00E-52
A2ASS6	XM_022469627.1	4.1
A2ASS6	XM_022469627.1	4.3
A2ASS6	XM_022469627.1	4.3
A2ASS6	XM_022469627.1	4.3
A2ASS6	XM_022469627.1	4.6
A2ASS6	XM_022469627.1	4.7
A2ASS6	XM_022469627.1	4.7
A2ASS6	XM_022469627.1	4.9
A2ASS6	XM_022469627.1	5
A2ASS6	XM_022469627.1	5.00E-04
A2ASS6	XM_022469627.1	5.00E-04
A2ASS6	XM_022469627.1	5.00E-05
A2ASS6	XM_022469627.1	5.00E-06
A2ASS6	XM_022469627.1	5.00E-06
A2ASS6	XM_022469627.1	5.00E-06
A2ASS6	XM_022469627.1	5.00E-07
A2ASS6	XM_022469627.1	5.00E-07
A2ASS6	XM_022469627.1	5.00E-08
A2ASS6	XM_022469627.1	5.00E-11
A2ASS6	XM_022469627.1	5.00E-11
A2ASS6	XM_022469627.1	5.00E-13
A2ASS6	XM_022469627.1	5.00E-17
A2ASS6	XM_022469627.1	5.00E-19
A2ASS6	XM_022469627.1	5.00E-20
A2ASS6	XM_022469627.1	5.00E-21
A2ASS6	XM_022469627.1	5.00E-25
A2ASS6	XM_022469627.1	5.00E-34
A2ASS6	XM_022469627.1	5.00E-40
A2ASS6	XM_022469627.1	5.1
A2ASS6	XM_022469627.1	5.2
A2ASS6	XM_022469627.1	5.4
A2ASS6	XM_022469627.1	5.7
A2ASS6	XM_022469627.1	5.9
A2ASS6	XM_022469627.1	6
A2ASS6	XM_022469627.1	6
A2ASS6	XM_022469627.1	6.00E-04
A2ASS6	XM_022469627.1	6.00E-05
A2ASS6	XM_022469627.1	6.00E-05
A2ASS6	XM_022469627.1	6.00E-08
A2ASS6	XM_022469627.1	6.00E-10
A2ASS6	XM_022469627.1	6.00E-10
A2ASS6	XM_022469627.1	6.00E-11
A2ASS6	XM_022469627.1	6.00E-16
A2ASS6	XM_022469627.1	6.00E-17
A2ASS6	XM_022469627.1	6.00E-18
A2ASS6	XM_022469627.1	6.00E-18
A2ASS6	XM_022469627.1	6.00E-32
A2ASS6	XM_022469627.1	6.00E-43
A2ASS6	XM_022469627.1	6.00E-48
A2ASS6	XM_022469627.1	6.00E-54
A2ASS6	XM_022469627.1	6.00E-58
A2ASS6	XM_022469627.1	6.4
A2ASS6	XM_022469627.1	6.6
A2ASS6	XM_022469627.1	6.7
A2ASS6	XM_022469627.1	6.8
A2ASS6	XM_022469627.1	7.00E-04
A2ASS6	XM_022469627.1	7.00E-04
A2ASS6	XM_022469627.1	7.00E-05
A2ASS6	XM_022469627.1	7.00E-05
A2ASS6	XM_022469627.1	7.00E-07
A2ASS6	XM_022469627.1	7.00E-07
A2ASS6	XM_022469627.1	7.00E-15
A2ASS6	XM_022469627.1	7.00E-16
A2ASS6	XM_022469627.1	7.00E-16
A2ASS6	XM_022469627.1	7.00E-18
A2ASS6	XM_022469627.1	7.00E-29
A2ASS6	XM_022469627.1	7.00E-49
A2ASS6	XM_022469627.1	7.2
A2ASS6	XM_022469627.1	7.3
A2ASS6	XM_022469627.1	7.3
A2ASS6	XM_022469627.1	7.5
A2ASS6	XM_022469627.1	7.9
A2ASS6	XM_022469627.1	8.00E-04
A2ASS6	XM_022469627.1	8.00E-04
A2ASS6	XM_022469627.1	8.00E-04
A2ASS6	XM_022469627.1	8.00E-04
A2ASS6	XM_022469627.1	8.00E-04
A2ASS6	XM_022469627.1	8.00E-04
A2ASS6	XM_022469627.1	8.00E-05
A2ASS6	XM_022469627.1	8.00E-07
A2ASS6	XM_022469627.1	8.00E-09
A2ASS6	XM_022469627.1	8.00E-14
A2ASS6	XM_022469627.1	8.00E-17
A2ASS6	XM_022469627.1	8.00E-25
A2ASS6	XM_022469627.1	8.00E-34
A2ASS6	XM_022469627.1	8.00E-36
A2ASS6	XM_022469627.1	8.00E-40
A2ASS6	XM_022469627.1	8.00E-41
A2ASS6	XM_022469627.1	8.00E-42
A2ASS6	XM_022469627.1	8.00E-44
A2ASS6	XM_022469627.1	8.6
A2ASS6	XM_022469627.1	8.7
A2ASS6	XM_022469627.1	9
A2ASS6	XM_022469627.1	9.00E-04
A2ASS6	XM_022469627.1	9.00E-04
A2ASS6	XM_022469627.1	9.00E-10
A2ASS6	XM_022469627.1	9.00E-13
A2ASS6	XM_022469627.1	9.00E-18
A2ASS6	XM_022469627.1	9.00E-31
A2ASS6	XM_022469627.1	9.00E-36
A2ASS6	XM_022469627.1	9.00E-38
A2ASS6	XM_022469627.1	9.1
A2ASS6	XM_022469627.1	9.1
A2ASS6	XM_022488640.1	0.001
A2ASS6	XM_022488640.1	0.001
A2ASS6	XM_022488640.1	0.002
A2ASS6	XM_022488640.1	0.003
A2ASS6	XM_022488640.1	0.003
A2ASS6	XM_022488640.1	0.003
A2ASS6	XM_022488640.1	0.005
A2ASS6	XM_022488640.1	0.008
A2ASS6	XM_022488640.1	0.009
A2ASS6	XM_022488640.1	0.017
A2ASS6	XM_022488640.1	0.02
A2ASS6	XM_022488640.1	0.07
A2ASS6	XM_022488640.1	0.078
A2ASS6	XM_022488640.1	0.11
A2ASS6	XM_022488640.1	0.22
A2ASS6	XM_022488640.1	0.26
A2ASS6	XM_022488640.1	0.4
A2ASS6	XM_022488640.1	0.45
A2ASS6	XM_022488640.1	0.56
A2ASS6	XM_022488640.1	0.73
A2ASS6	XM_022488640.1	0.75
A2ASS6	XM_022488640.1	0.96
A2ASS6	XM_022488640.1	0.99
A2ASS6	XM_022488640.1	1.00E-06
A2ASS6	XM_022488640.1	1.00E-06
A2ASS6	XM_022488640.1	1.00E-07
A2ASS6	XM_022488640.1	1.00E-08
A2ASS6	XM_022488640.1	1.00E-08
A2ASS6	XM_022488640.1	1.00E-12
A2ASS6	XM_022488640.1	1.3
A2ASS6	XM_022488640.1	1.4
A2ASS6	XM_022488640.1	1.8
A2ASS6	XM_022488640.1	2.00E-04
A2ASS6	XM_022488640.1	2.00E-05
